,user,churn,predicted_churn
3583,21626,0.0,1
3584,48557,0.0,1
3585,28564,1.0,1
3586,3746,0.0,0
3587,7545,1.0,1
3588,15580,1.0,0
3589,46887,0.0,0
3590,10673,0.0,1
3591,41785,0.0,0
3592,63425,0.0,1
3593,58325,0.0,1
3594,14672,0.0,0
3595,56898,1.0,0
3596,28748,0.0,0
3597,46651,0.0,1
3598,56855,1.0,0
3599,67596,1.0,1
3600,25263,0.0,1
3601,37463,0.0,0
3602,64407,1.0,1
3603,57170,0.0,0
3604,12019,0.0,1
3605,9826,0.0,0
3606,40811,1.0,1
3607,33002,0.0,0
3608,36971,0.0,0
3609,38977,0.0,1
3610,9373,1.0,1
3611,38511,0.0,1
3612,59493,0.0,1
3613,2735,0.0,0
3614,37770,0.0,0
3615,65622,1.0,1
3616,51086,0.0,1
3617,39630,1.0,1
3618,26526,1.0,1
3619,11870,0.0,1
3620,46947,1.0,1
3621,44920,1.0,0
3622,50585,0.0,1
3623,5505,1.0,0
3624,44843,0.0,1
3625,29671,0.0,0
3626,26455,1.0,1
3627,41497,0.0,0
3628,33995,1.0,0
3629,47479,1.0,1
3630,17539,0.0,1
3631,4785,0.0,1
3632,48918,0.0,1
3633,6305,1.0,1
3634,40369,0.0,0
3635,5582,0.0,1
3636,67101,1.0,0
3637,45343,1.0,0
3638,688,1.0,0
3639,58571,1.0,1
3640,6311,0.0,1
3641,19021,1.0,1
3642,35155,0.0,1
3643,21632,0.0,1
3644,55601,1.0,0
3645,58090,1.0,1
3646,91,1.0,1
3647,39242,0.0,1
3648,45139,0.0,1
3649,26628,1.0,1
3650,25691,1.0,0
3651,67122,0.0,0
3652,36139,1.0,0
3653,43589,1.0,1
3654,777,0.0,0
3655,60995,1.0,0
3656,44942,1.0,1
3657,56285,0.0,1
3658,22305,1.0,1
3659,25357,0.0,1
3660,69232,1.0,1
3661,68267,1.0,1
3662,47996,1.0,1
3663,47997,1.0,0
3664,2102,0.0,1
3665,60218,1.0,1
3666,56961,0.0,0
3667,19541,0.0,1
3668,21894,0.0,0
3669,41598,1.0,0
3670,46088,0.0,0
3671,53875,1.0,0
3672,20683,0.0,1
3673,15650,0.0,0
3674,45810,1.0,0
3675,31283,1.0,0
3676,32458,0.0,0
3677,35811,1.0,0
3678,64935,0.0,0
3679,1980,1.0,0
3680,42227,0.0,0
3681,3274,0.0,1
3682,16817,0.0,1
3683,32232,1.0,0
3684,6039,0.0,0
3685,32891,0.0,1
3686,29189,0.0,0
3687,61837,0.0,1
3688,60467,1.0,0
3689,36204,0.0,0
3690,66537,1.0,1
3691,49416,0.0,0
3692,49693,0.0,0
3693,21456,0.0,0
3694,22098,0.0,0
3695,19744,1.0,1
3696,38185,1.0,1
3697,33797,1.0,0
3698,13909,0.0,1
3699,58041,1.0,1
3700,15042,0.0,1
3701,42031,0.0,0
3702,41020,0.0,0
3703,37201,0.0,1
3704,61333,0.0,1
3705,45474,1.0,0
3706,8242,1.0,0
3707,61696,1.0,0
3708,19207,1.0,1
3709,14405,1.0,1
3710,15085,0.0,0
3711,14974,1.0,1
3712,40455,1.0,1
3713,34945,1.0,1
3714,8450,0.0,1
3715,22384,0.0,1
3716,7703,1.0,1
3717,7217,0.0,0
3718,9714,1.0,1
3719,46090,1.0,1
3720,65467,0.0,1
3721,6941,1.0,0
3722,18510,1.0,0
3723,32132,0.0,1
3724,59142,0.0,0
3725,45317,0.0,1
3726,39124,0.0,1
3727,51017,1.0,1
3728,9285,0.0,1
3729,19618,1.0,1
3730,25380,1.0,1
3731,67704,0.0,0
3732,26327,0.0,1
3733,66660,1.0,1
3734,69112,1.0,0
3735,52727,1.0,1
3736,19454,0.0,0
3737,62769,0.0,0
3738,62283,0.0,1
3739,49041,1.0,0
3740,69001,1.0,0
3741,25373,0.0,1
3742,51627,1.0,1
3743,56749,0.0,1
3744,4018,1.0,0
3745,58923,1.0,1
3746,624,0.0,1
3747,54633,1.0,1
3748,48304,0.0,1
3749,8771,0.0,0
3750,42165,0.0,1
3751,13726,0.0,1
3752,32192,0.0,0
3753,60111,1.0,1
3754,63285,1.0,1
3755,42628,0.0,0
3756,31758,1.0,0
3757,4176,0.0,1
3758,41203,0.0,1
3759,52825,1.0,1
3760,54773,0.0,1
3761,55619,0.0,1
3762,3650,0.0,1
3763,7336,0.0,1
3764,64239,0.0,0
3765,60183,1.0,0
3766,5727,1.0,0
3767,17468,1.0,1
3768,21511,1.0,1
3769,58589,0.0,1
3770,16701,1.0,0
3771,60312,1.0,1
3772,7863,0.0,1
3773,42434,0.0,0
3774,13764,0.0,0
3775,31800,1.0,0
3776,61678,0.0,1
3777,15684,1.0,1
3778,65097,0.0,1
3779,39857,0.0,1
3780,68339,1.0,0
3781,20681,1.0,1
3782,38788,1.0,0
3783,30045,1.0,0
3784,24404,0.0,0
3785,37147,0.0,1
3786,5411,1.0,0
3787,54473,0.0,1
3788,42265,0.0,0
3789,7251,0.0,0
3790,30439,0.0,1
3791,18732,0.0,0
3792,19885,0.0,0
3793,67479,1.0,0
3794,66483,0.0,1
3795,30742,0.0,1
3796,29251,1.0,0
3797,16010,0.0,0
3798,69430,0.0,1
3799,56312,0.0,0
3800,39014,0.0,1
3801,22568,0.0,0
3802,43752,1.0,1
3803,53299,1.0,1
3804,55869,0.0,0
3805,25660,0.0,0
3806,14537,1.0,1
3807,18965,0.0,1
3808,1230,0.0,0
3809,5206,1.0,1
3810,23977,0.0,1
3811,39311,1.0,1
3812,37105,1.0,0
3813,56967,0.0,1
3814,16306,1.0,0
3815,31963,0.0,0
3816,45829,1.0,0
3817,49726,0.0,0
3818,2524,0.0,0
3819,16021,1.0,0
3820,3848,0.0,0
3821,62433,1.0,0
3822,12357,0.0,1
3823,54754,1.0,1
3824,24256,0.0,0
3825,48095,1.0,1
3826,2240,0.0,1
3827,7509,1.0,0
3828,51646,1.0,1
3829,65679,1.0,1
3830,399,1.0,1
3831,30642,0.0,0
3832,68054,0.0,1
3833,24559,0.0,1
3834,7769,1.0,1
3835,10588,0.0,0
3836,44687,0.0,0
3837,51513,0.0,1
3838,44048,0.0,1
3839,52413,1.0,1
3840,40402,0.0,0
3841,67092,0.0,1
3842,41998,1.0,1
3843,51970,0.0,1
3844,46306,0.0,1
3845,21069,0.0,1
3846,41094,1.0,0
3847,13721,1.0,1
3848,14100,0.0,0
3849,61766,1.0,1
3850,8416,0.0,0
3851,26498,0.0,1
3852,64048,0.0,0
3853,24598,0.0,0
3854,6543,0.0,1
3855,37474,1.0,0
3856,68954,0.0,1
3857,46792,1.0,1
3858,23043,0.0,1
3859,69529,0.0,1
3860,26183,0.0,1
3861,17115,1.0,0
3862,56232,1.0,0
3863,33448,0.0,0
3864,61063,1.0,1
3865,23954,0.0,1
3866,11322,0.0,0
3867,47631,0.0,1
3868,33773,0.0,0
3869,55999,1.0,1
3870,64403,1.0,0
3871,34589,0.0,0
3872,33611,0.0,1
3873,27896,1.0,1
3874,58244,0.0,0
3875,38313,0.0,1
3876,3854,0.0,1
3877,64783,0.0,1
3878,40259,0.0,0
3879,10135,1.0,1
3880,10787,0.0,1
3881,46134,0.0,0
3882,48684,0.0,1
3883,23864,1.0,0
3884,20276,0.0,0
3885,56396,0.0,0
3886,43644,1.0,1
3887,1764,1.0,1
3888,11576,0.0,1
3889,4145,0.0,0
3890,27439,0.0,0
3891,26898,0.0,1
3892,20034,0.0,1
3893,6698,1.0,0
3894,27524,0.0,0
3895,65664,1.0,1
3896,45766,0.0,1
3897,5245,1.0,1
3898,30372,1.0,1
3899,17223,0.0,0
3900,23549,0.0,0
3901,2783,1.0,0
3902,13457,0.0,1
3903,34824,1.0,0
3904,5028,1.0,0
3905,67796,0.0,1
3906,57238,0.0,0
3907,32345,0.0,1
3908,33399,0.0,0
3909,38284,0.0,1
3910,39492,0.0,0
3911,30815,0.0,0
3912,58594,0.0,0
3913,2415,1.0,1
3914,54516,0.0,1
3915,22610,1.0,0
3916,26353,0.0,1
3917,63688,0.0,0
3918,56810,0.0,0
3919,27142,0.0,1
3920,21425,0.0,0
3921,8948,0.0,0
3922,28544,0.0,0
3923,5224,0.0,1
3924,12306,1.0,0
3925,60195,1.0,1
3926,27424,1.0,1
3927,65875,1.0,0
3928,44307,0.0,0
3929,23668,0.0,1
3930,21527,1.0,1
3931,2270,0.0,1
3932,33878,0.0,1
3933,33806,0.0,0
3934,4294,0.0,0
3935,36865,0.0,0
3936,54679,1.0,1
3937,31779,0.0,0
3938,63185,1.0,1
3939,2739,0.0,1
3940,61003,1.0,0
3941,6524,1.0,1
3942,8243,0.0,1
3943,53100,1.0,1
3944,1549,0.0,1
3945,30021,0.0,1
3946,51177,0.0,1
3947,41234,1.0,1
3948,6299,0.0,1
3949,25457,0.0,0
3950,4137,0.0,0
3951,25461,1.0,1
3952,27143,1.0,0
3953,15413,1.0,1
3954,6093,1.0,0
3955,16040,0.0,1
3956,33036,0.0,1
3957,8350,1.0,0
3958,25676,0.0,1
3959,11526,0.0,1
3960,34542,0.0,1
3961,7271,0.0,0
3962,21388,0.0,0
3963,58107,0.0,0
3964,5093,0.0,0
3965,22165,0.0,0
3966,54444,0.0,0
3967,36032,0.0,0
3968,57552,0.0,1
3969,30180,0.0,1
3970,30184,0.0,0
3971,49113,0.0,1
3972,48055,0.0,1
3973,66896,1.0,1
3974,5935,0.0,1
3975,18095,1.0,1
3976,28973,1.0,0
3977,5512,0.0,1
3978,132,0.0,1
3979,49704,0.0,1
3980,57981,0.0,0
3981,45502,1.0,0
3982,9742,1.0,0
3983,42043,1.0,0
3984,4336,0.0,0
3985,59125,1.0,1
3986,52979,1.0,0
3987,30578,1.0,1
3988,38323,1.0,0
3989,4352,1.0,1
3990,15236,0.0,1
3991,2958,0.0,1
3992,53022,1.0,0
3993,60137,0.0,0
3994,61433,1.0,0
3995,5091,1.0,1
3996,46085,0.0,0
3997,16797,1.0,0
3998,55423,0.0,1
3999,15603,0.0,0
4000,55491,1.0,1
4001,69658,1.0,1
4002,42478,0.0,1
4003,47056,0.0,1
4004,51901,1.0,1
4005,21005,0.0,1
4006,55717,0.0,1
4007,17478,0.0,0
4008,13119,0.0,1
4009,23685,1.0,1
4010,47210,1.0,0
4011,68413,0.0,0
4012,20637,0.0,1
4013,15528,0.0,1
4014,51146,1.0,0
4015,13501,0.0,1
4016,13512,0.0,1
4017,47554,0.0,1
4018,858,0.0,0
4019,14758,0.0,0
4020,60713,0.0,1
4021,66729,0.0,0
4022,60979,1.0,0
4023,2272,1.0,1
4024,1487,1.0,1
4025,18132,0.0,1
4026,15895,0.0,1
4027,44068,0.0,1
4028,40928,0.0,0
4029,8133,1.0,0
4030,42159,0.0,0
4031,16885,0.0,1
4032,7904,0.0,1
4033,56463,1.0,0
4034,46376,1.0,1
4035,57547,0.0,1
4036,36859,1.0,1
4037,25178,0.0,0
4038,52745,1.0,0
4039,12719,1.0,0
4040,48756,0.0,0
4041,28559,1.0,1
4042,42241,0.0,1
4043,33436,0.0,1
4044,26975,1.0,1
4045,7858,1.0,1
4046,46780,0.0,1
4047,41622,1.0,1
4048,807,0.0,1
4049,10686,0.0,0
4050,8322,0.0,1
4051,43304,1.0,1
4052,63514,1.0,0
4053,36327,1.0,0
4054,18753,1.0,0
4055,59912,1.0,0
4056,56995,1.0,1
4057,39322,1.0,1
4058,52535,0.0,0
4059,7847,1.0,1
4060,52433,0.0,0
4061,48745,0.0,1
4062,15510,1.0,0
4063,58881,0.0,0
4064,66722,0.0,1
4065,44686,0.0,0
4066,2410,0.0,0
4067,43983,0.0,1
4068,66493,1.0,1
4069,63057,1.0,0
4070,59466,1.0,1
4071,55453,0.0,0
4072,31261,1.0,0
4073,7710,1.0,1
4074,32198,0.0,0
4075,13448,0.0,0
4076,59117,0.0,1
4077,33295,1.0,0
4078,54128,0.0,1
4079,44227,0.0,0
4080,16658,0.0,1
4081,59855,1.0,0
4082,17558,0.0,0
4083,41678,1.0,0
4084,60283,0.0,0
4085,46171,1.0,1
4086,68455,1.0,1
4087,68548,0.0,1
4088,59980,0.0,0
4089,19545,1.0,0
4090,43226,0.0,1
4091,51939,0.0,1
4092,58816,0.0,0
4093,35770,0.0,0
4094,49436,1.0,1
4095,39439,0.0,1
4096,53557,0.0,1
4097,53446,1.0,1
4098,39132,0.0,0
4099,12015,1.0,1
4100,2673,0.0,0
4101,47301,0.0,0
4102,41710,1.0,1
4103,29617,0.0,0
4104,51266,0.0,0
4105,60535,0.0,1
4106,57427,0.0,1
4107,48288,0.0,1
4108,52660,1.0,0
4109,19570,0.0,0
4110,62458,1.0,1
4111,46233,0.0,0
4112,35443,0.0,0
4113,37244,1.0,1
4114,53415,1.0,1
4115,69008,1.0,1
4116,18819,0.0,1
4117,48354,0.0,0
4118,47470,0.0,1
4119,63657,0.0,1
4120,60861,1.0,1
4121,722,0.0,1
4122,47354,0.0,1
4123,25007,0.0,1
4124,8760,1.0,1
4125,65569,0.0,0
4126,1873,0.0,1
4127,26894,1.0,0
4128,39386,1.0,1
4129,11027,1.0,0
4130,33761,0.0,1
4131,22887,1.0,1
4132,39498,1.0,1
4133,32011,0.0,1
4134,3315,0.0,0
4135,26216,1.0,0
4136,66898,1.0,1
4137,32141,1.0,0
4138,50558,0.0,1
4139,68598,0.0,1
4140,16981,1.0,0
4141,8153,0.0,1
4142,48120,0.0,1
4143,52494,0.0,1
4144,38744,0.0,1
4145,48672,1.0,0
4146,40785,0.0,1
4147,58715,0.0,0
4148,55382,0.0,0
4149,67658,1.0,1
4150,67319,0.0,1
4151,60097,1.0,1
4152,20269,0.0,1
4153,65753,1.0,0
4154,10611,0.0,0
4155,4409,0.0,1
4156,14832,0.0,1
4157,29949,0.0,1
4158,25992,1.0,1
4159,39757,0.0,0
4160,65595,0.0,1
4161,49052,0.0,1
4162,30315,0.0,1
4163,63420,0.0,0
4164,7825,0.0,1
4165,58222,0.0,1
4166,25082,1.0,0
4167,45271,0.0,1
4168,20950,1.0,1
4169,43762,0.0,1
4170,68063,0.0,1
4171,31390,1.0,1
4172,22814,0.0,0
4173,1230,0.0,0
4174,39654,0.0,1
4175,48104,0.0,1
4176,40284,0.0,0
4177,189,1.0,0
4178,18007,1.0,1
4179,4677,1.0,1
4180,24648,1.0,1
4181,26682,0.0,1
4182,45948,0.0,1
4183,15446,0.0,1
4184,45518,1.0,1
4185,50924,0.0,1
4186,34753,1.0,1
4187,55776,0.0,0
4188,36953,1.0,1
4189,48813,0.0,0
4190,35898,0.0,1
4191,62767,0.0,1
4192,41791,1.0,1
4193,28611,0.0,1
4194,32680,1.0,0
4195,54963,0.0,1
4196,36804,1.0,0
4197,15224,1.0,1
4198,42835,1.0,0
4199,65282,0.0,1
4200,22124,1.0,1
4201,56790,0.0,0
4202,33419,1.0,1
4203,57927,0.0,1
4204,10439,0.0,0
4205,37967,0.0,1
4206,21325,0.0,1
4207,64349,0.0,1
4208,31060,1.0,1
4209,50445,0.0,1
4210,41076,0.0,0
4211,67357,1.0,1
4212,1518,0.0,0
4213,54806,1.0,0
4214,62264,1.0,1
4215,32992,0.0,1
4216,9717,0.0,1
4217,16648,0.0,1
4218,6594,0.0,1
4219,43125,1.0,1
4220,8628,0.0,0
4221,26828,0.0,1
4222,42488,1.0,0
4223,61561,1.0,1
4224,26138,0.0,0
4225,8827,0.0,1
4226,9339,0.0,1
4227,68123,1.0,1
4228,3362,0.0,1
4229,6070,1.0,1
4230,62455,0.0,1
4231,42572,0.0,1
4232,27850,1.0,1
4233,43047,0.0,0
4234,51312,0.0,0
4235,18018,1.0,0
4236,59214,1.0,0
4237,17840,0.0,0
4238,14026,0.0,0
4239,4346,1.0,1
4240,54628,0.0,0
4241,22069,1.0,1
4242,18793,0.0,1
4243,3268,0.0,0
4244,56040,0.0,1
4245,49669,0.0,0
4246,30287,1.0,1
4247,35666,0.0,0
4248,3935,1.0,1
4249,64931,0.0,1
4250,36310,0.0,1
4251,68256,0.0,1
4252,14,0.0,0
4253,47040,0.0,1
4254,885,1.0,0
4255,25585,0.0,1
4256,16387,0.0,0
4257,38042,0.0,0
4258,58201,1.0,0
4259,62344,1.0,1
4260,6036,0.0,0
4261,63350,0.0,1
4262,60362,1.0,1
4263,54452,0.0,1
4264,67515,0.0,1
4265,32196,0.0,0
4266,49564,0.0,1
4267,34377,0.0,0
4268,48211,1.0,0
4269,35500,0.0,0
4270,17882,1.0,1
4271,51565,0.0,1
4272,55357,0.0,0
4273,3766,1.0,0
4274,26762,1.0,0
4275,48606,0.0,1
4276,10406,0.0,0
4277,59006,1.0,1
4278,23072,0.0,0
4279,58491,0.0,1
4280,7136,0.0,1
4281,61861,1.0,0
4282,54755,0.0,0
4283,52953,1.0,1
4284,42477,0.0,1
4285,17789,0.0,1
4286,51478,0.0,0
4287,32605,0.0,0
4288,61041,1.0,1
4289,49765,0.0,0
4290,67629,0.0,1
4291,10265,1.0,1
4292,65394,0.0,1
4293,63124,1.0,1
4294,49957,0.0,0
4295,7475,1.0,1
4296,54378,1.0,0
4297,68537,0.0,1
4298,10252,1.0,0
4299,27779,1.0,0
4300,17227,0.0,0
4301,53626,1.0,1
4302,45194,0.0,1
4303,48670,1.0,1
4304,47983,0.0,1
4305,53533,1.0,1
4306,10449,0.0,0
4307,65426,0.0,1
4308,59614,1.0,1
4309,39547,0.0,1
4310,59301,1.0,1
4311,20864,0.0,1
4312,33741,1.0,0
4313,62282,0.0,0
4314,53165,1.0,1
4315,9620,0.0,1
4316,37807,0.0,0
4317,57929,1.0,1
4318,40498,0.0,1
4319,58065,0.0,0
4320,12046,1.0,0
4321,41563,0.0,1
4322,18503,0.0,1
4323,55061,1.0,1
4324,64771,1.0,1
4325,66772,0.0,0
4326,49381,1.0,1
4327,34913,0.0,1
4328,64101,0.0,1
4329,13612,1.0,0
4330,34140,0.0,0
4331,42973,1.0,1
4332,54934,0.0,1
4333,38755,0.0,0
4334,21744,0.0,1
4335,32798,1.0,1
4336,54190,1.0,1
4337,43531,1.0,0
4338,30842,1.0,0
4339,9311,1.0,0
4340,10413,0.0,1
4341,49434,0.0,0
4342,32204,1.0,1
4343,13910,0.0,1
4344,64036,1.0,1
4345,21318,0.0,1
4346,56343,1.0,0
4347,11492,0.0,1
4348,60603,0.0,0
4349,52041,0.0,0
4350,3305,1.0,0
4351,10609,0.0,1
4352,42962,0.0,1
4353,22455,0.0,0
4354,65414,1.0,0
4355,68843,1.0,0
4356,56537,1.0,1
4357,45637,1.0,1
4358,58088,1.0,1
4359,50286,0.0,0
4360,25670,1.0,1
4361,52659,0.0,1
4362,3835,1.0,0
4363,26855,1.0,1
4364,65739,1.0,0
4365,12090,1.0,1
4366,2323,0.0,1
4367,63560,0.0,0
4368,62705,0.0,1
4369,16143,1.0,1
4370,30171,1.0,1
4371,54277,0.0,0
4372,2498,1.0,1
4373,2764,1.0,1
4374,69596,1.0,1
4375,52109,1.0,0
4376,45322,0.0,0
4377,27221,0.0,0
4378,42874,0.0,1
4379,66180,0.0,1
4380,36743,1.0,0
4381,67273,1.0,0
4382,67910,0.0,1
4383,17657,1.0,0
4384,20253,1.0,0
4385,49517,1.0,1
4386,13460,1.0,0
4387,11057,0.0,1
4388,67948,1.0,0
4389,7628,0.0,1
4390,2875,1.0,1
4391,37494,1.0,1
4392,51855,1.0,0
4393,19313,0.0,1
4394,31194,0.0,1
4395,22670,0.0,1
4396,3276,0.0,1
4397,57561,1.0,0
4398,56798,1.0,1
4399,44577,1.0,1
4400,59555,0.0,1
4401,7381,1.0,0
4402,1515,1.0,0
4403,22369,0.0,0
4404,11208,0.0,1
4405,29231,0.0,0
4406,62095,1.0,0
4407,59176,0.0,1
4408,64159,0.0,1
4409,44926,0.0,0
4410,21764,0.0,0
4411,44048,0.0,1
4412,35701,0.0,1
4413,58753,0.0,0
4414,4826,0.0,1
4415,28969,0.0,1
4416,60899,1.0,1
4417,45911,1.0,1
4418,67623,1.0,0
4419,31743,0.0,1
4420,12602,1.0,1
4421,6217,0.0,0
4422,54700,1.0,1
4423,1265,0.0,1
4424,64850,0.0,1
4425,65069,1.0,0
4426,32245,0.0,0
4427,15052,0.0,1
4428,34715,1.0,1
4429,37470,1.0,0
4430,15931,1.0,1
4431,49590,0.0,0
4432,51385,1.0,0
4433,38019,1.0,0
4434,33858,0.0,1
4435,13231,0.0,1
4436,24399,0.0,0
4437,12743,1.0,1
4438,67868,0.0,1
4439,54323,1.0,1
4440,16711,0.0,0
4441,38459,0.0,1
4442,44276,1.0,1
4443,43396,0.0,0
4444,13565,0.0,0
4445,59645,1.0,0
4446,12748,1.0,0
4447,11654,1.0,0
4448,54207,0.0,0
4449,18793,0.0,0
4450,30724,0.0,1
4451,5743,1.0,1
4452,65958,1.0,0
4453,30740,1.0,1
4454,16721,1.0,0
4455,64213,1.0,1
4456,3357,0.0,0
4457,21759,1.0,0
4458,18605,1.0,1
4459,37640,0.0,1
4460,5867,0.0,0
4461,56365,1.0,1
4462,39657,1.0,1
4463,39105,0.0,0
4464,30860,0.0,1
4465,34685,1.0,0
4466,33518,1.0,1
4467,53417,0.0,1
4468,62478,0.0,1
4469,64962,0.0,0
4470,12068,0.0,0
4471,52994,0.0,0
4472,16943,1.0,0
4473,36179,1.0,1
4474,67536,0.0,1
4475,5474,1.0,1
4476,63377,0.0,1
4477,61507,0.0,1
4478,23253,0.0,1
4479,40761,0.0,0
4480,10496,0.0,1
4481,1357,1.0,1
4482,34364,0.0,1
4483,15090,0.0,0
4484,10018,0.0,1
4485,60775,1.0,1
4486,38945,0.0,1
4487,19077,0.0,0
4488,29899,0.0,1
4489,9396,0.0,1
4490,26331,1.0,1
4491,28403,0.0,0
4492,34130,0.0,1
4493,18543,0.0,1
4494,67127,1.0,0
4495,19177,0.0,0
4496,8071,0.0,1
4497,9663,0.0,0
4498,59193,0.0,0
4499,29431,1.0,0
4500,35152,1.0,0
4501,27072,0.0,1
4502,5207,0.0,0
4503,66900,0.0,1
4504,14876,0.0,0
4505,39052,0.0,1
4506,30168,1.0,0
4507,15620,1.0,0
4508,1324,0.0,0
4509,62096,1.0,1
4510,10117,0.0,1
4511,4469,0.0,0
4512,37633,1.0,1
4513,33736,1.0,0
4514,15080,0.0,1
4515,65320,0.0,1
4516,61992,1.0,1
4517,22110,0.0,1
4518,67980,0.0,1
4519,64159,0.0,0
4520,42340,0.0,0
4521,24356,0.0,0
4522,40168,0.0,0
4523,18424,0.0,1
4524,32369,0.0,0
4525,18233,0.0,1
4526,59696,1.0,1
4527,44052,0.0,1
4528,60386,1.0,0
4529,50246,0.0,1
4530,7784,1.0,1
4531,21822,0.0,1
4532,5102,1.0,0
4533,59976,0.0,0
4534,49347,1.0,0
4535,62967,0.0,0
4536,2227,1.0,1
4537,15047,0.0,0
4538,52008,1.0,0
4539,30203,1.0,1
4540,51844,0.0,1
4541,2518,1.0,0
4542,66250,1.0,1
4543,827,1.0,0
4544,58409,0.0,0
4545,45597,0.0,1
4546,68962,1.0,1
4547,37495,1.0,1
4548,35846,0.0,0
4549,331,1.0,1
4550,44499,0.0,0
4551,46021,0.0,0
4552,51027,1.0,1
4553,63433,0.0,0
4554,64751,1.0,1
4555,45520,1.0,1
4556,63944,1.0,1
4557,69023,1.0,1
4558,11758,1.0,0
4559,22858,0.0,0
4560,22426,0.0,0
4561,23946,0.0,1
4562,51886,0.0,1
4563,49677,1.0,1
4564,61411,0.0,1
4565,14553,0.0,1
4566,15046,1.0,1
4567,21003,1.0,1
4568,63228,0.0,1
4569,50318,0.0,1
4570,26971,1.0,1
4571,2799,0.0,1
4572,66608,1.0,1
4573,17302,0.0,1
4574,65766,0.0,1
4575,60357,1.0,1
4576,66168,0.0,0
4577,43945,1.0,0
4578,48525,1.0,1
4579,8554,1.0,0
4580,31228,1.0,1
4581,21130,1.0,0
4582,65585,0.0,1
4583,34780,0.0,1
4584,10469,0.0,0
4585,56096,0.0,0
4586,65895,0.0,1
4587,3907,0.0,1
4588,46499,0.0,1
4589,49683,1.0,1
4590,32260,1.0,1
4591,41308,1.0,0
4592,68346,0.0,1
4593,34978,0.0,0
4594,33882,1.0,0
4595,55764,1.0,1
4596,67404,0.0,0
4597,44208,0.0,1
4598,52615,0.0,1
4599,56632,1.0,0
4600,46239,0.0,0
4601,9375,1.0,1
4602,59172,1.0,1
4603,58506,1.0,1
4604,14935,1.0,1
4605,48125,1.0,1
4606,5663,1.0,1
4607,8135,1.0,1
4608,3754,0.0,0
4609,62284,0.0,1
4610,37832,0.0,1
4611,1065,0.0,1
4612,57488,0.0,0
4613,28997,0.0,1
4614,52497,1.0,1
4615,52260,0.0,0
4616,18703,0.0,0
4617,47172,0.0,0
4618,62578,0.0,0
4619,48036,0.0,1
4620,33165,0.0,1
4621,60996,1.0,1
4622,63755,1.0,1
4623,53623,0.0,0
4624,29242,1.0,1
4625,49927,0.0,1
4626,58394,1.0,0
4627,26456,1.0,1
4628,30011,1.0,1
4629,23215,0.0,1
4630,68971,1.0,0
4631,6366,1.0,0
4632,37210,1.0,1
4633,29026,0.0,1
4634,14435,0.0,1
4635,49402,0.0,1
4636,28645,1.0,0
4637,29946,1.0,0
4638,39463,0.0,1
4639,69636,0.0,0
4640,11539,0.0,1
4641,23485,0.0,0
4642,48927,0.0,1
4643,41326,0.0,1
4644,54981,0.0,0
4645,34006,0.0,0
4646,13462,0.0,1
4647,1919,1.0,1
4648,20470,0.0,1
4649,28288,0.0,1
4650,61026,0.0,0
4651,20519,0.0,0
4652,51324,1.0,0
4653,21593,1.0,0
4654,12353,1.0,1
4655,27645,0.0,0
4656,58547,1.0,0
4657,47532,1.0,1
4658,12461,1.0,1
4659,20350,0.0,0
4660,34613,1.0,0
4661,45265,0.0,1
4662,16314,1.0,1
4663,44000,0.0,0
4664,4838,1.0,1
4665,52828,1.0,0
4666,9463,0.0,1
4667,5388,0.0,0
4668,58698,1.0,0
4669,31895,0.0,1
4670,43305,0.0,0
4671,66118,1.0,0
4672,3874,0.0,0
4673,48557,0.0,0
4674,38725,0.0,1
4675,1472,1.0,0
4676,50412,0.0,1
4677,39540,0.0,0
4678,59353,1.0,0
4679,62168,1.0,1
4680,14967,1.0,1
4681,59516,0.0,1
4682,56071,0.0,0
4683,6646,0.0,1
4684,1792,0.0,1
4685,15414,1.0,1
4686,56275,0.0,1
4687,23814,0.0,1
4688,15421,1.0,1
4689,33133,0.0,1
4690,49755,1.0,1
4691,26344,0.0,1
4692,24444,1.0,0
4693,9109,0.0,1
4694,45481,0.0,1
4695,49282,1.0,0
4696,52425,1.0,0
4697,39364,0.0,1
4698,56430,1.0,1
4699,4077,0.0,1
4700,38010,1.0,0
4701,1632,0.0,1
4702,56700,0.0,0
4703,44958,0.0,0
4704,37122,1.0,0
4705,35473,0.0,0
4706,23503,0.0,1
4707,68246,0.0,1
4708,65526,0.0,0
4709,40532,0.0,0
4710,31613,0.0,0
4711,12575,1.0,1
4712,32565,0.0,0
4713,28570,1.0,1
4714,38362,0.0,0
4715,63896,1.0,1
4716,9626,0.0,1
4717,44346,1.0,0
4718,44522,0.0,0
4719,3537,0.0,1
4720,6221,0.0,1
4721,47556,0.0,1
4722,56050,1.0,1
4723,7652,0.0,0
4724,58929,0.0,0
4725,261,1.0,0
4726,53464,0.0,1
4727,38139,0.0,0
4728,30473,1.0,1
4729,3216,0.0,1
4730,16679,1.0,1
4731,18639,0.0,0
4732,64700,0.0,1
4733,1992,0.0,1
4734,30380,1.0,1
4735,20476,0.0,0
4736,63647,0.0,1
4737,7549,0.0,0
4738,10081,1.0,1
4739,19453,0.0,0
4740,11927,0.0,0
4741,67864,0.0,0
4742,67493,0.0,0
4743,18985,0.0,1
4744,8824,0.0,0
4745,38082,1.0,1
4746,29301,1.0,0
4747,7783,0.0,0
4748,11186,1.0,1
